transaction_id,transaction_date,year,quarter,month,month_name,customer_id,branch,customer_segment,product_category,product_name,membership_plan,sales_channel,payment_method,campaign,quantity,unit_price_gbp,discount_pct,gross_revenue_gbp,discount_amount_gbp,net_revenue_gbp,estimated_cost_gbp,profit_gbp,is_recurring_payment
TXN-8DC6C2CECB804AA2B23DD09F0AA435EB,2015-02-23,2015,Q1,2,February,CUST-CF32429D410D494BA642A3BADDA32D8F,Northside,Young Professional,Membership,Annual Basic Membership,Basic Annual,Corporate Partner,Card,Referral Programme,1,445.13,0.08,445.13,35.61,409.52,109.58,299.94,False
TXN-B4A5AC0AB1CA43BEB3D550DBF41A8901,2015-02-23,2015,Q1,2,February,CUST-06B6C37B1F9D4CCEABEA6F5B89F336D7,Riverside,Corporate,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Direct Debit,Referral Programme,1,42.33,0.1,42.33,4.23,38.1,21.46,16.64,False
TXN-D5E3295562B44C209A9C5BF0C2AECD75,2015-02-23,2015,Q1,2,February,CUST-A17B77A91CCB4020BE7BC1C6C151EE26,City Centre,Senior,Group Class,HIIT Class,Not Applicable,Front Desk,Card,No Campaign,1,15.49,0.0,15.49,0.0,15.49,10.24,5.25,False
TXN-D5D0CD104FA64F6BB397029EC5FC705D,2015-02-25,2015,Q1,2,February,CUST-E77753A808DC480FB3B251E87722C6E6,Northside,Corporate,Supplement,Protein Powder,Not Applicable,Corporate Partner,Cash,Corporate Wellness,1,30.42,0.05,30.42,1.52,28.9,23.28,5.62,False
TXN-009F0EA145344229BEF66B4C93C98053,2015-02-26,2015,Q1,2,February,CUST-4FC2B405C3204FDCA44A0922B865726B,Riverside,Student,Supplement,Protein Powder,Not Applicable,Mobile App,Card,No Campaign,1,32.35,0.0,32.35,0.0,32.35,23.74,8.61,False
TXN-2AEDC87158CF44019635BFBFD6A9F76D,2015-02-26,2015,Q1,2,February,CUST-D2F3AA41F49D4AA299AD422084EA8F8F,City Centre,General,Group Class,Spin Class,Not Applicable,Front Desk,Cash,No Campaign,1,14.18,0.0,14.18,0.0,14.18,9.87,4.31,False
TXN-93903258E07F4E9F9D0E271D5664E60E,2015-02-26,2015,Q1,2,February,CUST-A4C4690A5CE348DBBA1905BAEFA8923B,City Centre,General,Group Class,Yoga Class,Not Applicable,Front Desk,Card,No Campaign,2,12.41,0.0,24.82,0.0,24.82,13.19,11.63,False
TXN-E03F0BACC0CC4A4C8CDBCE5DAD024006,2015-02-26,2015,Q1,2,February,CUST-CB863FF8E46A440F8F1B8B2F2ED1E5CC,City Centre,General,Membership,Annual Basic Membership,Basic Annual,Telephone,Card,Referral Programme,1,470.42,0.08,470.42,37.63,432.79,109.79,323.0,False
TXN-268D48CBA6834F029DDB303AF8A633AE,2015-02-28,2015,Q1,2,February,CUST-5391B1A3F1D740118D3B3550711C208A,Riverside,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Card,No Campaign,2,41.7,0.0,83.4,0.0,83.4,36.56,46.84,False
TXN-4AEDEA6803FB474DB7FC11A808CF88A1,2015-02-28,2015,Q1,2,February,CUST-45A1F0F1F97842D8860D4A7E2AFAF33A,Riverside,Young Professional,Merchandise,Gym Bag,Not Applicable,Telephone,Cash,Referral Programme,1,27.59,0.1,27.59,2.76,24.83,20.48,4.35,False
TXN-6D79CC71C65E404C8417CA54428909D5,2015-03-03,2015,Q1,3,March,CUST-7304BBCE68C349909D75C4A457932E41,City Centre,Young Professional,Membership,Annual Basic Membership,Basic Annual,Website,Card,Referral Programme,1,468.37,0.08,468.37,37.47,430.9,112.71,318.19,False
TXN-07CC0EFB6A994ACBB976E58AE1B446DD,2015-03-04,2015,Q1,3,March,CUST-DD1CEEFC9DC04CB19339B242313B6C45,Northside,General,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,No Campaign,1,63.8,0.03,63.8,1.91,61.89,20.88,41.01,True
TXN-0B97D1B8D0D5402593508A6D519CFAAB,2015-03-04,2015,Q1,3,March,CUST-7B9F46EB05F845629331EDB9AD653497,Northside,Student,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,No Campaign,1,43.77,0.0,43.77,0.0,43.77,13.9,29.87,True
TXN-ACCB98E3A2E54AFDB9F3D5D1867818F2,2015-03-04,2015,Q1,3,March,CUST-EC7E60978A1144669D68AB5A219A19B7,City Centre,Student,Membership,Monthly Basic Membership,Basic Monthly,Telephone,Card,No Campaign,1,47.18,0.0,47.18,0.0,47.18,15.32,31.86,True
TXN-508EDE3308EE4D1F9C42FBB04F0DB13A,2015-03-05,2015,Q1,3,March,CUST-A607A71E3EDB4EA1B59B13788956969E,City Centre,Young Professional,Group Class,HIIT Class,Not Applicable,Telephone,Card,Referral Programme,1,15.56,0.08,15.56,1.24,14.32,10.41,3.91,False
TXN-5B565F0D64BD4515A940326229A1DA5D,2015-03-05,2015,Q1,3,March,CUST-0498A5B3616642F5819FE4E5D90A0D92,City Centre,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Website,Card,No Campaign,1,43.64,0.0,43.64,0.0,43.64,22.0,21.64,False
TXN-5C52006A482646BAA3B2E4339D9307D7,2015-03-05,2015,Q1,3,March,CUST-E8968AE3D496458FB8AE9AA7E0A9034E,City Centre,General,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Card,No Campaign,1,66.29,0.05,66.29,3.31,62.98,23.28,39.7,True
TXN-A41072776E0B41238DF19FED2CD56B64,2015-03-05,2015,Q1,3,March,CUST-6750FED923B44364B89017756B57EB01,City Centre,Young Professional,Supplement,Protein Powder,Not Applicable,Front Desk,Bank Transfer,No Campaign,1,32.7,0.0,32.7,0.0,32.7,24.87,7.83,False
TXN-AC1C91F3B7A9416AB53A3774E7183FBB,2015-03-05,2015,Q1,3,March,CUST-5A95261605724BB1BF3A45012480C6F0,City Centre,Senior,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,46.3,0.0,46.3,0.0,46.3,14.88,31.42,True
TXN-29DA7D0046C34B27B428C38BDD296AC1,2015-03-08,2015,Q1,3,March,CUST-269E7572BDC24527B1702358347421BA,City Centre,Senior,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Bank Transfer,No Campaign,1,374.95,0.03,374.95,11.25,363.7,143.18,220.52,False
TXN-92E02BBB0138461A92807AB2AA663FFD,2015-03-08,2015,Q1,3,March,CUST-46F13BB18983487183893AB4D0CC00FA,Riverside,Student,Group Class,HIIT Class,Not Applicable,Mobile App,Card,No Campaign,1,15.23,0.05,15.23,0.76,14.47,10.13,4.34,False
TXN-A67114DEBBD64ADC88B6DDF1F5795B3A,2015-03-09,2015,Q1,3,March,CUST-D6471320A9DA48528BED7C26AD9939B4,City Centre,Student,Membership,Monthly Basic Membership,Basic Monthly,Telephone,Direct Debit,No Campaign,1,47.08,0.0,47.08,0.0,47.08,14.94,32.14,True
TXN-160D44732B9D4682B4C0F36E09E7A11C,2015-03-10,2015,Q1,3,March,CUST-B5B87685ACF347C8AFFDD7C52C640250,Riverside,Family,Membership,Annual Basic Membership,Basic Annual,Front Desk,Cash,Referral Programme,1,444.94,0.08,444.94,35.6,409.34,105.77,303.57,False
TXN-760D421009B54142855A0DA472A55A4D,2015-03-10,2015,Q1,3,March,CUST-7876C045DD294E17A28D6FA158C361DF,City Centre,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Card,Corporate Wellness,1,485.33,0.08,485.33,38.83,446.5,117.08,329.42,False
TXN-9D0168978A584959817FFB6109F4D637,2015-03-10,2015,Q1,3,March,CUST-2D7B6FD202DC4AC7818DE808E7378CDC,Northside,Young Professional,Merchandise,Gym Bag,Not Applicable,Front Desk,Card,No Campaign,2,27.6,0.0,55.2,0.0,55.2,35.72,19.48,False
TXN-24FF206424844312ACE7321C7D04C7CA,2015-03-11,2015,Q1,3,March,CUST-490419AEF1AE488FA12332B3ABBD561E,Riverside,General,Personal Training,Single Personal Training Session,Not Applicable,Mobile App,Card,Referral Programme,1,41.98,0.05,41.98,2.1,39.88,21.15,18.73,False
TXN-5C70A15F6C61488D8711581F23C0A07B,2015-03-11,2015,Q1,3,March,CUST-BFD5305C48C143BBACE9102AD019F467,City Centre,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,Referral Programme,1,65.71,0.08,65.71,5.26,60.45,22.37,38.08,True
TXN-AC0F631369B642138FA3DC75DBEB453F,2015-03-11,2015,Q1,3,March,CUST-25EFE96F5A464628811EB48675A7857F,City Centre,Corporate,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,46.05,0.0,46.05,0.0,46.05,14.66,31.39,False
TXN-51041329244C4F0F8FF6A05E31A73891,2015-03-12,2015,Q1,3,March,CUST-181D43D2C3344225A00BD72501FA7609,Riverside,Young Professional,Personal Training,10-Session Personal Training Package,Not Applicable,Website,Bank Transfer,Referral Programme,1,364.66,0.1,364.66,36.47,328.19,144.27,183.92,False
TXN-5A5FF19F8E5F4AD59980E9A482EDDFCF,2015-03-12,2015,Q1,3,March,CUST-C16639DDF0AA45CF8BB5A63E9CB3049E,City Centre,Young Professional,Personal Training,10-Session Personal Training Package,Not Applicable,Telephone,Card,No Campaign,1,376.62,0.0,376.62,0.0,376.62,149.41,227.21,False
TXN-5CD20AB2DD144AE191EB7CEB9AEF988F,2015-03-12,2015,Q1,3,March,CUST-9C606E5F3036498AB6EF76FECFD8DEB6,City Centre,Family,Group Class,HIIT Class,Not Applicable,Front Desk,Direct Debit,Referral Programme,3,15.44,0.1,46.32,4.63,41.69,21.45,20.24,False
TXN-B1CB294B653B4E909A0010F77D2118E3,2015-03-12,2015,Q1,3,March,CUST-997640C789F945C49DC132A8B244A223,City Centre,Corporate,Membership,Annual Basic Membership,Basic Annual,Website,Direct Debit,Corporate Wellness,1,461.06,0.08,461.06,36.88,424.18,109.17,315.01,False
TXN-C3870F1B5866426E8A484EC2D28BC2C6,2015-03-12,2015,Q1,3,March,CUST-495AC203BA454DCA805238CBB020FFDE,Northside,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Digital Wallet,No Campaign,1,61.95,0.0,61.95,0.0,61.95,20.3,41.65,False
TXN-DF15EB07EF3D44DBABEA1A68F0854FBD,2015-03-12,2015,Q1,3,March,CUST-4C9ED794AFD84119A3B0CC16FA171B4C,City Centre,Young Professional,Merchandise,Gym Bag,Not Applicable,Corporate Partner,Direct Debit,No Campaign,1,29.1,0.0,29.1,0.0,29.1,20.93,8.17,False
TXN-A128999B100E46DF8F4F332EEDBE2367,2015-03-13,2015,Q1,3,March,CUST-6F7DF34E20B34D6A90AA6EB988FEDEAE,City Centre,Young Professional,Personal Training,10-Session Personal Training Package,Not Applicable,Website,Cash,No Campaign,1,365.04,0.0,365.04,0.0,365.04,144.56,220.48,False
TXN-BE9AB7BC029E47A18DFE9A3E92A12C42,2015-03-13,2015,Q1,3,March,CUST-987F36F07BCC476596C3BC68056444A5,Riverside,Senior,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,Referral Programme,1,44.52,0.05,44.52,2.23,42.29,14.53,27.76,True
TXN-28D6371AFE7D4E53BEC85AE0826EE93F,2015-03-14,2015,Q1,3,March,CUST-81021490173A46F1B94F2201D34D52DF,Riverside,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Digital Wallet,No Campaign,1,45.6,0.0,45.6,0.0,45.6,14.92,30.68,True
TXN-615335353E08405FB16D94E967237270,2015-03-14,2015,Q1,3,March,CUST-8E1C644D4A6D48F18851C009EC4163DB,Northside,Young Professional,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Bank Transfer,No Campaign,1,459.96,0.0,459.96,0.0,459.96,114.91,345.05,True
TXN-D163F81A5FCF4FF39D777745E0F7B259,2015-03-14,2015,Q1,3,March,CUST-A2C5FDC142054A68B56B0A62738AAD6C,City Centre,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Card,No Campaign,1,67.06,0.0,67.06,0.0,67.06,23.44,43.62,True
TXN-6F895B56D76549EBBEFF51C64AF69BB7,2015-03-18,2015,Q1,3,March,CUST-9BCB4B0DC4384776A249C62E7F727B5D,Riverside,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Website,Card,No Campaign,1,41.29,0.0,41.29,0.0,41.29,21.26,20.03,False
TXN-9C983CF648634C40A4DC9E2CD8B7F3A7,2015-03-19,2015,Q1,3,March,CUST-262D2C44D2534E139DCF5820817E1F33,Northside,Family,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,No Campaign,1,42.87,0.03,42.87,1.29,41.58,13.76,27.82,True
TXN-97FA712F625A4A00A4F22A7D0A8D9F5D,2015-03-20,2015,Q1,3,March,CUST-5A3A707CFEB0409ABFACCBE8BA22C5A3,City Centre,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Card,No Campaign,1,42.51,0.0,42.51,0.0,42.51,22.16,20.35,False
TXN-B27DA24BE21648209334D54A02EB5CC8,2015-03-20,2015,Q1,3,March,CUST-1909187E082A475295FCC8354DB72193,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,No Campaign,1,47.16,0.0,47.16,0.0,47.16,15.34,31.82,True
TXN-A664720B25294ABAABB6AC9A276BAB44,2015-03-21,2015,Q1,3,March,CUST-21DEE606B7084C37B5733C9F8D927F9E,Northside,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Digital Wallet,Referral Programme,1,43.49,0.05,43.49,2.17,41.32,13.79,27.53,False
TXN-C24ED803EFB4417E914108AE70F40D7D,2015-03-21,2015,Q1,3,March,CUST-F65BCC37883D41BF8CAA83A002E38431,Riverside,General,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,No Campaign,1,64.64,0.03,64.64,1.94,62.7,21.48,41.22,True
TXN-205B9DE174704C208D9CED58B5C74EAA,2015-03-23,2015,Q1,3,March,CUST-4C19B0F9FF6A4C0F84F780ECA3F628B9,Riverside,Young Professional,Supplement,Energy Drink,Not Applicable,Telephone,Direct Debit,No Campaign,1,3.55,0.0,3.55,0.0,3.55,3.41,0.14,False
TXN-8CA4151284BE4269BCE5612308656A10,2015-03-23,2015,Q1,3,March,CUST-E81351D61BE24ED3A241906F9A0DB692,Northside,General,Group Class,Yoga Class,Not Applicable,Front Desk,Cash,No Campaign,1,11.62,0.0,11.62,0.0,11.62,8.15,3.47,False
TXN-EA39EA3AD52D42DC824F1D7F4B774AFB,2015-03-23,2015,Q1,3,March,CUST-A30B8919BCEE48ADBF7069E0CC61FB47,City Centre,General,Supplement,Energy Drink,Not Applicable,Mobile App,Card,No Campaign,2,3.57,0.0,7.14,0.0,7.14,6.85,0.29,False
TXN-113FE7A51CC748DE88F07A46404E24C2,2015-03-24,2015,Q1,3,March,CUST-724118B1AA304D7B8C125AE62E64F152,City Centre,Young Professional,Group Class,Spin Class,Not Applicable,Mobile App,Card,No Campaign,2,14.51,0.0,29.02,0.0,29.02,15.0,14.02,False
TXN-82A3DC38258F406DBA4990DF59E7FCA7,2015-03-24,2015,Q1,3,March,CUST-47C36D909A694381A132962C09C99E37,City Centre,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Telephone,Direct Debit,No Campaign,1,46.72,0.0,46.72,0.0,46.72,15.08,31.64,True
TXN-3DE254762BFD4B008889894B7BA3B82A,2015-03-25,2015,Q1,3,March,CUST-056A0CD44BE5423EA08FE87614803ABF,Riverside,Young Professional,Joining Fee,Joining Fee,Not Applicable,Telephone,Cash,No Campaign,1,30.27,0.0,30.27,0.0,30.27,7.42,22.85,False
TXN-EFBC77A8D007442CA08269A9A61E8065,2015-03-25,2015,Q1,3,March,CUST-E558893EB83147129EFC3293D6A3A954,City Centre,Student,Membership,Student Membership,Student Monthly,Website,Card,No Campaign,1,33.01,0.0,33.01,0.0,33.01,11.5,21.51,True
TXN-C019507D2EAC463F8B0D577C9DF8ACBD,2015-03-26,2015,Q1,3,March,CUST-AEE36BDD697B47178CA8AE5F52D87F51,City Centre,Family,Group Class,HIIT Class,Not Applicable,Front Desk,Cash,No Campaign,1,15.57,0.0,15.57,0.0,15.57,10.48,5.09,False
TXN-D655814F87B7491EADE1510C0318BC90,2015-03-26,2015,Q1,3,March,CUST-9C3866FC97B149B89F962C8D3D2141D3,City Centre,Young Professional,Membership,Annual Basic Membership,Basic Annual,Telephone,Cash,No Campaign,1,454.76,0.0,454.76,0.0,454.76,107.53,347.23,False
TXN-7B57BACA54714875B7FC8432EA30E910,2015-03-27,2015,Q1,3,March,CUST-CBFC1295E86641BC99C3CFB1371920C7,Riverside,Senior,Group Class,Spin Class,Not Applicable,Front Desk,Card,No Campaign,1,14.25,0.05,14.25,0.71,13.54,9.51,4.03,False
TXN-C54C0E8B41054766ADA62F8347F7A6E3,2015-03-27,2015,Q1,3,March,CUST-9806C975C1ED4509B43B80A6B7D33EAF,City Centre,Family,Group Class,Spin Class,Not Applicable,Telephone,Card,No Campaign,1,14.48,0.0,14.48,0.0,14.48,9.94,4.54,False
TXN-241EB674E7CB4DB58FB5F3D675D61A25,2015-03-28,2015,Q1,3,March,CUST-D001C2A6C91B488784BEADC37064186C,Riverside,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Card,No Campaign,1,44.65,0.0,44.65,0.0,44.65,14.09,30.56,True
TXN-B13A4647C6F34DEBA358974A0F7010B9,2015-03-28,2015,Q1,3,March,CUST-EDFDA121534146A2A7758A176F2DED8A,Northside,Family,Joining Fee,Joining Fee,Not Applicable,Telephone,Card,No Campaign,1,28.87,0.0,28.87,0.0,28.87,7.22,21.65,False
TXN-7E3A70D5D02042EFA3440ED07BC30F9B,2015-03-29,2015,Q1,3,March,CUST-3042EA458E124DBE9FE38AAF3670AA53,Riverside,Senior,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Card,Referral Programme,1,41.41,0.05,41.41,2.07,39.34,21.25,18.09,False
TXN-1A43C8BD295A45FE89F9000767276F1E,2015-03-30,2015,Q1,3,March,CUST-4925448652574941BEBB63A646F7B206,Riverside,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Direct Debit,No Campaign,1,472.07,0.0,472.07,0.0,472.07,117.61,354.46,True
TXN-51A2FDB602B2455F95010F0BFBBBDF60,2015-03-30,2015,Q1,3,March,CUST-802778F5B1E1437F892F4ABC22FF99C1,Northside,Family,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Card,No Campaign,1,43.05,0.0,43.05,0.0,43.05,13.74,29.31,True
TXN-B2CD9DB97A1C415EB84F910A9656A9C4,2015-03-30,2015,Q1,3,March,CUST-129ACC26465941BB8565D63FC6426C95,Riverside,Student,Membership,Annual Basic Membership,Basic Annual,Front Desk,Cash,Referral Programme,1,446.74,0.08,446.74,35.74,411.0,104.29,306.71,False
TXN-6E0910BF940147E6A69EDC60B93A4741,2015-03-31,2015,Q1,3,March,CUST-797C234668974C218469182F347DEBC3,City Centre,Family,Supplement,Protein Powder,Not Applicable,Front Desk,Cash,No Campaign,2,33.6,0.0,67.2,0.0,67.2,44.52,22.68,False
TXN-1D80AD3A32DA4AD7AB48FDC3DBCD1C0C,2015-04-01,2015,Q2,4,April,CUST-82D427E8B8744CC5BD76591D7563B6CE,City Centre,Family,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Card,No Campaign,1,46.73,0.0,46.73,0.0,46.73,15.36,31.37,False
TXN-383073AD1AAF4C85871486F528C94F7D,2015-04-01,2015,Q2,4,April,CUST-C0B82D081B17433EB707FD0C3C15580B,Riverside,Senior,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Cash,No Campaign,2,41.53,0.0,83.06,0.0,83.06,37.35,45.71,False
TXN-766ECCAF31334324BDC112DF1A907AE6,2015-04-01,2015,Q2,4,April,CUST-134C6E867FE54D1886E057A51732FDD8,City Centre,Student,Group Class,HIIT Class,Not Applicable,Website,Card,No Campaign,2,15.69,0.0,31.38,0.0,31.38,16.15,15.23,False
TXN-E6E066B2E4264A4184142D966392634B,2015-04-01,2015,Q2,4,April,CUST-0A28FCF4C4074870A43B0EB6640EB3C1,Riverside,Family,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,45.88,0.0,45.88,0.0,45.88,14.3,31.58,True
TXN-FFF3A435F6244A1E98E3760E86F30F5F,2015-04-01,2015,Q2,4,April,CUST-BF1ECD8549D343A3926D0BA43F20244E,City Centre,Family,Supplement,Protein Powder,Not Applicable,Front Desk,Cash,No Campaign,1,33.58,0.05,33.58,1.68,31.9,25.2,6.7,False
TXN-111B5710DBC84E638FB79BAE2B83153A,2015-04-03,2015,Q2,4,April,CUST-EFA2595EDC1248C9980FB70F429F1A2F,City Centre,Student,Membership,Student Membership,Student Monthly,Front Desk,Bank Transfer,No Campaign,1,32.85,0.03,32.85,0.99,31.86,11.22,20.64,True
TXN-3F8A8112EDE1496DA7317A890ED35B48,2015-04-03,2015,Q2,4,April,CUST-FF4157A309F543F2807436FC5E2C4F0A,Northside,Family,Supplement,Energy Drink,Not Applicable,Front Desk,Cash,Referral Programme,1,3.45,0.05,3.45,0.17,3.28,3.15,0.13,False
TXN-91F0ABEDC0D34225B06DAF2D83185DF7,2015-04-03,2015,Q2,4,April,CUST-6EE7CBD74F894EA68AF06B79531A9543,Riverside,Family,Membership,Annual Basic Membership,Basic Annual,Website,Card,No Campaign,1,452.88,0.03,452.88,13.59,439.29,112.11,327.18,False
TXN-C8E7BCC1C5544E8D96A6680E9EA1B6F8,2015-04-03,2015,Q2,4,April,CUST-A98525A474844F19886FC0F98D6D788D,Riverside,Young Professional,Membership,Student Membership,Student Monthly,Front Desk,Card,No Campaign,1,32.26,0.0,32.26,0.0,32.26,11.15,21.11,True
TXN-D9E25215F3A547D3A262844085F5CD30,2015-04-04,2015,Q2,4,April,CUST-AA70675CE3FD4B62893244FB67F4588D,City Centre,Family,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Card,No Campaign,1,46.62,0.03,46.62,1.4,45.22,15.04,30.18,True
TXN-386E529C30A84613808C81F74FD73BDD,2015-04-05,2015,Q2,4,April,CUST-4925448652574941BEBB63A646F7B206,Northside,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Bank Transfer,No Campaign,1,459.23,0.0,459.23,0.0,459.23,116.71,342.52,True
TXN-1F459AEA913942F0BBB6BAB1C5083DE4,2015-04-06,2015,Q2,4,April,CUST-69D48F73666E47C2B4E12460DAC4761E,Northside,Student,Personal Training,Single Personal Training Session,Not Applicable,Telephone,Direct Debit,No Campaign,1,41.28,0.05,41.28,2.06,39.22,20.29,18.93,False
TXN-564E2E624304457F955F90A3A7C8BAE2,2015-04-06,2015,Q2,4,April,CUST-CDBA408320094C179A22A10214FD8156,City Centre,General,Joining Fee,Joining Fee,Not Applicable,Website,Card,Referral Programme,1,31.14,0.05,31.14,1.56,29.58,8.0,21.58,False
TXN-A389E724A03C48FD8BADFBDC5BF8C519,2015-04-06,2015,Q2,4,April,CUST-35862D9015094E7F9C6D2C329595A4ED,City Centre,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Card,No Campaign,1,45.58,0.0,45.58,0.0,45.58,14.79,30.79,True
TXN-527BF21C87BA491EABA89FF78D93D3A2,2015-04-07,2015,Q2,4,April,CUST-0D5C85EC1166472CA7BF9423D785EB38,City Centre,Young Professional,Membership,Annual Premium Membership,Premium Annual,Front Desk,Card,No Campaign,1,660.95,0.0,660.95,0.0,660.95,172.58,488.37,False
TXN-7AFDF4E8315D4ECAA459F11AB08942B0,2015-04-07,2015,Q2,4,April,CUST-6B9D8BC3A8274E38B575C70EB2FA8CC6,City Centre,Young Professional,Joining Fee,Joining Fee,Not Applicable,Front Desk,Cash,,1,31.2,0.0,31.2,0.0,31.2,7.97,23.23,False
TXN-8D741719A81F49BAA3A2D872F198EB64,2015-04-07,2015,Q2,4,April,CUST-024A32EA7FC4407B8954D54E54B12C15,City Centre,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Telephone,Direct Debit,No Campaign,1,67.42,0.05,67.42,3.37,64.05,22.42,41.63,True
TXN-22ADB845466748EE87CABDE23CCB61FC,2015-04-08,2015,Q2,4,April,CUST-68BD9C69645442C788B7A9C4C9D56713,Riverside,Young Professional,Merchandise,Gym Bag,Not Applicable,Corporate Partner,Cash,Referral Programme,1,27.95,0.05,27.95,1.4,26.55,21.01,5.54,False
TXN-3C0415AA0AC348FE8D6DE59145946FA1,2015-04-08,2015,Q2,4,April,CUST-85A3B071070140BEB161CE38098F0622,Northside,Student,Personal Training,Single Personal Training Session,Not Applicable,Website,Direct Debit,No Campaign,1,40.59,0.0,40.59,0.0,40.59,20.57,20.02,False
TXN-5DA460E48F0A408D86BC8B39B6F2F592,2015-04-09,2015,Q2,4,April,CUST-1AB7DE0CF43F4BEC9F384B78E39A3F84,Northside,Senior,Group Class,Spin Class,Not Applicable,Website,Card,No Campaign,1,13.63,0.03,13.63,0.41,13.22,9.05,4.17,False
TXN-7D859090D7794B23A3FFF348F2B8F09B,2015-04-09,2015,Q2,4,April,CUST-3F65A49804BF4059BFC55C50F23F3293,Riverside,Corporate,Membership,Monthly Premium Membership,Premium Monthly,Mobile App,Direct Debit,No Campaign,1,66.22,0.0,66.22,0.0,66.22,22.23,43.99,True
TXN-D7453AE08A444D47AA0A6A2A91053F14,2015-04-10,2015,Q2,4,April,CUST-3E57F1F1857C4107B3BAC2900C97EE5D,City Centre,Family,Membership,Annual Basic Membership,Basic Annual,Front Desk,Cash,No Campaign,1,456.72,0.0,456.72,0.0,456.72,112.83,343.89,False
TXN-BF5AFBA93EC845C2B630D5D87C071532,2015-04-12,2015,Q2,4,April,CUST-7F18222428FD477882C32AF954D7FD90,Riverside,Corporate,Membership,Corporate Membership,Corporate Annual,Front Desk,Direct Debit,No Campaign,1,475.18,0.03,475.18,14.26,460.92,117.95,342.97,True
