order_id,order_datetime,financial_year,week_number,day_name,site,customer_type,service_line,item_name,membership_tier,sales_source,acquisition_channel,staff_id,fulfilment_status,units,list_price_gbp,promotion_code,discount_gbp,refund_gbp,net_sales_gbp,direct_cost_gbp,contribution_margin_gbp,satisfaction_score
ORD000120,2018-03-24,FY2017/18,12,Saturday,Northside,Family Add-on,Membership,Annual Saver Membership,Annual Saver,Reception,Existing Customer,SYSTEM,Completed,1,408.12,NONE,0.0,0.0,408.12,64.42,343.7,5.0
ORD000121,2018-03-25,FY2017/18,12,Sunday,City Centre,Returning Member,Membership,Flex Monthly Membership,Flex,Phone,Referral,SYSTEM,Completed,1,40.29,NONE,0.0,0.0,40.29,7.06,33.23,4.2
ORD000122,2018-03-26,FY2017/18,13,Monday,City Centre,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Walk-in,SYSTEM,Completed,1,64.84,NONE,0.0,0.0,64.84,13.34,51.5,3.9
ORD000123,2018-03-26,FY2017/18,13,Monday,Riverside,Family Add-on,Group Class,Pilates Class,Not Applicable,Corporate Portal,Referral,RV-GR-12,Completed,1,13.94,NONE,0.0,0.0,13.94,8.84,5.1,4.3
ORD000124,2018-03-27,FY2017/18,13,Tuesday,City Centre,Member,Membership,Flex Monthly Membership,Flex,Reception,Email,SYSTEM,Completed,1,40.12,NONE,0.0,0.0,40.12,7.31,32.81,4.5
ORD000125,2018-03-28,FY2017/18,13,Wednesday,City Centre,Returning Member,Membership,Flex Monthly Membership,Flex,Reception,Walk-in,SYSTEM,Completed,1,40.89,NONE,0.0,0.0,40.89,7.45,33.44,4.7
ORD000126,2018-03-28,FY2017/18,13,Wednesday,Riverside,Member,Group Class,Strength Circuit Class,Not Applicable,Reception,Walk-in,RV-GR-12,Completed,1,12.98,NONE,0.0,0.0,12.98,8.51,4.47,4.3
ORD000127,2018-03-29,FY2017/18,13,Thursday,Northside,Student,Membership,Flex Monthly Membership,Flex,Reception,Walk-in,SYSTEM,Completed,1,38.31,NONE,0.0,0.0,38.31,6.96,31.35,3.8
ORD000128,2018-03-29,FY2017/18,13,Thursday,Riverside,Student,Membership,Annual Saver Membership,Annual Saver,Phone,Walk-in,SYSTEM,Completed,1,419.1,NONE,0.0,0.0,419.1,68.18,350.92,4.7
ORD000129,2018-03-30,FY2017/18,13,Friday,City Centre,Corporate Employee,Retail,Protein Shake,Not Applicable,Reception,Corporate Partnership,SYSTEM,Completed,1,5.01,NONE,0.0,0.0,5.01,2.82,2.19,
ORD000130,2018-03-30,FY2017/18,13,Friday,City Centre,Student,Membership,Unlimited Monthly Membership,Unlimited,Reception,Referral,SYSTEM,Completed,1,64.46,NONE,0.0,0.0,64.46,13.33,51.13,3.5
ORD000131,2018-03-30,FY2017/18,13,Friday,Riverside,Returning Member,Membership,Annual Saver Membership,Annual Saver,Reception,Organic Search,SYSTEM,Completed,1,418.76,NONE,0.0,0.0,418.76,68.22,350.54,4.0
ORD000132,2018-03-30,FY2017/18,13,Friday,Riverside,Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Existing Customer,SYSTEM,Completed,1,61.6,NONE,0.0,0.0,61.6,12.85,48.75,4.1
ORD000133,2018-03-30,FY2017/18,13,Friday,City Centre,Member,Coaching,Personal Training Session,Not Applicable,Corporate Portal,Referral,CC-CO-05,Completed,1,47.48,NONE,0.0,0.0,47.48,27.64,19.84,4.8
ORD000134,2018-03-31,FY2017/18,13,Saturday,City Centre,Member,Retail,Protein Shake,Not Applicable,Reception,Paid Social,SYSTEM,Completed,1,5.05,NONE,0.0,0.0,5.05,2.66,2.39,4.2
ORD000135,2018-03-31,FY2017/18,13,Saturday,Northside,Corporate Employee,Membership,Annual Saver Membership,Annual Saver,Reception,Organic Search,SYSTEM,Completed,1,417.02,REFER10,41.7,0.0,375.32,69.13,306.19,4.6
ORD000136,2018-04-02,FY2018/19,14,Monday,Riverside,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Corporate Portal,Existing Customer,SYSTEM,Completed,1,61.44,REFER10,6.14,0.0,55.3,12.53,42.77,3.5
ORD000137,2018-04-02,FY2018/19,14,Monday,City Centre,Family Add-on,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Walk-in,SYSTEM,Completed,1,64.96,NONE,0.0,0.0,64.96,13.3,51.66,5.0
ORD000138,2018-04-04,FY2018/19,14,Wednesday,City Centre,Student,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Existing Customer,SYSTEM,Completed,1,64.29,NONE,0.0,0.0,64.29,13.25,51.04,5.0
ORD000139,2018-04-05,FY2018/19,14,Thursday,Riverside,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Reception,Walk-in,SYSTEM,Completed,1,28.18,REFER10,2.82,0.0,25.36,4.71,20.65,3.5
ORD000140,2018-04-06,FY2018/19,14,Friday,Riverside,Corporate Employee,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Corporate Partnership,SYSTEM,Completed,1,62.01,NONE,0.0,0.0,62.01,13.35,48.66,3.7
ORD000141,2018-04-07,FY2018/19,14,Saturday,City Centre,Returning Member,Coaching,Personal Training Session,Not Applicable,Reception,Walk-in,CC-CO-07,Completed,2,46.52,NONE,0.0,0.0,93.04,47.14,45.9,5.0
ORD000142,2018-04-07,FY2018/19,14,Saturday,City Centre,Student,Membership,Flex Monthly Membership,Flex,Web Store,Referral,SYSTEM,Completed,1,40.84,NONE,0.0,0.0,40.84,7.36,33.48,4.3
ORD000143,2018-04-07,FY2018/19,14,Saturday,Riverside,Member,Retail,Protein Shake,Not Applicable,Reception,Organic Search,SYSTEM,Completed,3,4.8,NONE,0.0,0.0,14.4,8.06,6.34,4.1
ORD000144,2018-04-08,FY2018/19,14,Sunday,City Centre,Casual Visitor,Retail,Protein Shake,Not Applicable,Corporate Portal,Walk-in,SYSTEM,Completed,1,5.01,NONE,0.0,0.0,5.01,2.78,2.23,5.0
ORD000145,2018-04-09,FY2018/19,15,Monday,City Centre,Corporate Employee,Membership,Annual Saver Membership,Annual Saver,Web Store,Referral,SYSTEM,Completed,1,438.63,REFER10,43.86,0.0,394.77,67.71,327.06,3.9
ORD000146,2018-04-10,FY2018/19,15,Tuesday,City Centre,Casual Visitor,Group Class,Pilates Class,Not Applicable,Web Store,Referral,CC-GR-04,Completed,1,14.66,NONE,0.0,0.0,14.66,10.02,4.64,5.0
ORD000147,2018-04-11,FY2018/19,15,Wednesday,Northside,Member,Retail,Protein Shake,Not Applicable,Reception,Existing Customer,SYSTEM,Completed,1,4.66,NONE,0.0,0.0,4.66,2.54,2.12,4.2
ORD000148,2018-04-11,FY2018/19,15,Wednesday,City Centre,Corporate Employee,Membership,Flex Monthly Membership,Flex,Reception,Referral,SYSTEM,Completed,1,40.88,NONE,0.0,0.0,40.88,7.65,33.23,4.8
ORD000149,2018-04-11,FY2018/19,15,Wednesday,Northside,Returning Member,Membership,Flex Monthly Membership,Flex,Reception,Referral,SYSTEM,Completed,1,37.71,NONE,0.0,0.0,37.71,6.74,30.97,
ORD000150,2018-04-12,FY2018/19,15,Thursday,City Centre,Member,Coaching,Personal Training Session,Not Applicable,Reception,Organic Search,CC-CO-02,Completed,1,46.87,NONE,0.0,0.0,46.87,26.89,19.98,4.6
ORD000151,2018-04-12,FY2018/19,15,Thursday,Riverside,Family Add-on,Membership,Flex Monthly Membership,Flex,Corporate Portal,Paid Social,SYSTEM,Completed,1,39.15,NONE,0.0,0.0,39.15,6.86,32.29,4.3
ORD000152,2018-04-12,FY2018/19,15,Thursday,City Centre,Casual Visitor,Membership,Flex Monthly Membership,Flex,Reception,Walk-in,SYSTEM,Completed,1,40.04,NONE,0.0,0.0,40.04,6.88,33.16,3.6
ORD000153,2018-04-13,FY2018/19,15,Friday,Riverside,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Reception,Walk-in,SYSTEM,Completed,1,28.19,REFER10,2.82,0.0,25.37,4.99,20.38,4.6
ORD000154,2018-04-14,FY2018/19,15,Saturday,Riverside,Member,Membership,Flex Monthly Membership,Flex,Reception,Referral,SYSTEM,Completed,1,39.43,REFER10,3.94,0.0,35.49,7.37,28.12,4.8
ORD000155,2018-04-14,FY2018/19,15,Saturday,City Centre,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Web Store,Organic Search,SYSTEM,Completed,1,29.14,NONE,0.0,0.0,29.14,4.82,24.32,4.5
ORD000156,2018-04-14,FY2018/19,15,Saturday,Riverside,Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Existing Customer,SYSTEM,Completed,1,62.19,NONE,0.0,0.0,62.19,13.25,48.94,3.8
ORD000157,2018-04-14,FY2018/19,15,Saturday,City Centre,Student,Group Class,Strength Circuit Class,Not Applicable,Reception,Walk-in,CC-GR-10,Completed,3,13.51,NONE,0.0,0.0,40.53,18.8,21.73,4.5
ORD000158,2018-04-15,FY2018/19,15,Sunday,City Centre,Member,Membership,Flex Monthly Membership,Flex,Web Store,Referral,SYSTEM,Completed,1,40.18,NONE,0.0,0.0,40.18,7.14,33.04,5.0
ORD000159,2018-04-15,FY2018/19,15,Sunday,Northside,Member,Group Class,Pilates Class,Not Applicable,Reception,Walk-in,NS-GR-12,Completed,1,13.8,NONE,0.0,0.0,13.8,8.89,4.91,5.0
ORD000160,2018-04-16,FY2018/19,16,Monday,City Centre,Returning Member,Membership,Annual Saver Membership,Annual Saver,Corporate Portal,Existing Customer,SYSTEM,Completed,1,442.71,NONE,0.0,0.0,442.71,71.76,370.95,4.8
ORD000161,2018-04-16,FY2018/19,16,Monday,City Centre,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Reception,Walk-in,SYSTEM,Completed,1,29.02,NONE,0.0,0.0,29.02,5.12,23.9,4.1
ORD000162,2018-04-16,FY2018/19,16,Monday,Northside,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Existing Customer,SYSTEM,Completed,1,60.55,NONE,0.0,0.0,60.55,13.05,47.5,4.5
ORD000163,2018-04-16,FY2018/19,16,Monday,Riverside,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Referral,SYSTEM,Completed,1,62.2,NONE,0.0,0.0,62.2,12.66,49.54,4.3
ORD000164,2018-04-16,FY2018/19,16,Monday,Riverside,Member,Coaching,Personal Training Session,Not Applicable,Web Store,Referral,RV-CO-03,Completed,1,44.99,REFER10,4.5,0.0,40.49,24.4,16.09,4.3
ORD000165,2018-04-17,FY2018/19,16,Tuesday,City Centre,Member,Coaching,Personal Training Session,Not Applicable,Mobile App,Existing Customer,CC-CO-09,Completed,1,46.48,NONE,0.0,0.0,46.48,26.8,19.68,3.9
ORD000166,2018-04-18,FY2018/19,16,Wednesday,City Centre,Casual Visitor,Coaching,Personal Training Session,Not Applicable,Phone,Walk-in,CC-CO-01,Completed,1,46.21,NONE,0.0,0.0,46.21,26.28,19.93,4.1
ORD000167,2018-04-19,FY2018/19,16,Thursday,City Centre,Returning Member,Coaching,Eight Session Coaching Pack,Not Applicable,Reception,Referral,CC-CO-01,Completed,1,337.56,NONE,0.0,0.0,337.56,146.07,191.49,4.8
ORD000168,2018-04-19,FY2018/19,16,Thursday,City Centre,Member,Retail,Protein Shake,Not Applicable,Web Store,Paid Social,SYSTEM,Completed,2,4.95,NONE,0.0,0.0,9.9,5.31,4.59,4.5
ORD000169,2018-04-22,FY2018/19,16,Sunday,City Centre,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Web Store,Referral,SYSTEM,Completed,1,29.0,NONE,0.0,0.0,29.0,4.91,24.09,4.5
ORD000170,2018-04-22,FY2018/19,16,Sunday,Northside,Corporate Employee,Membership,Flex Monthly Membership,Flex,Reception,Referral,SYSTEM,Completed,1,38.06,NONE,0.0,0.0,38.06,6.54,31.52,4.4
ORD000171,2018-04-23,FY2018/19,17,Monday,Riverside,Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Existing Customer,SYSTEM,Completed,1,62.87,NONE,0.0,0.0,62.87,13.73,49.14,3.8
ORD000172,2018-04-23,FY2018/19,17,Monday,City Centre,Member,Membership,Unlimited Monthly Membership,Unlimited,Phone,Referral,SYSTEM,Completed,1,65.29,NONE,0.0,0.0,65.29,13.41,51.88,4.3
ORD000173,2018-04-24,FY2018/19,17,Tuesday,Northside,Corporate Employee,Membership,Flex Monthly Membership,Flex,Reception,Corporate Partnership,SYSTEM,Completed,1,38.78,NONE,0.0,0.0,38.78,7.26,31.52,4.1
ORD000174,2018-04-24,FY2018/19,17,Tuesday,Riverside,Member,Coaching,Personal Training Session,Not Applicable,Reception,Existing Customer,RV-CO-09,Completed,2,45.4,NONE,0.0,0.0,90.8,46.16,44.64,4.4
ORD000175,2018-04-24,FY2018/19,17,Tuesday,City Centre,Casual Visitor,Membership,Flex Monthly Membership,Flex,Phone,Corporate Partnership,SYSTEM,Completed,1,40.47,NONE,0.0,0.0,40.47,7.61,32.86,3.9
ORD000176,2018-04-25,FY2018/19,17,Wednesday,Riverside,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Reception,Walk-in,SYSTEM,Completed,1,28.23,NONE,0.0,0.0,28.23,4.72,23.51,3.3
ORD000177,2018-04-27,FY2018/19,17,Friday,City Centre,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Walk-in,SYSTEM,Completed,1,63.86,NONE,0.0,0.0,63.86,13.65,50.21,5.0
ORD000178,2018-04-27,FY2018/19,17,Friday,City Centre,Member,Coaching,Personal Training Session,Not Applicable,Reception,Email,CC-CO-06,Completed,1,46.2,NONE,0.0,0.0,46.2,27.29,18.91,4.0
ORD000179,2018-04-27,FY2018/19,17,Friday,City Centre,Corporate Employee,Membership,Unlimited Monthly Membership,Unlimited,Reception,Corporate Partnership,SYSTEM,Completed,1,64.13,NONE,0.0,0.0,64.13,13.65,50.48,3.9
ORD000180,2018-04-28,FY2018/19,17,Saturday,City Centre,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Web Store,Paid Social,SYSTEM,Completed,1,29.27,NONE,0.0,0.0,29.27,4.95,24.32,4.1
ORD000181,2018-04-29,FY2018/19,17,Sunday,City Centre,Family Add-on,Membership,Unlimited Monthly Membership,Unlimited,Reception,Existing Customer,SYSTEM,Completed,1,64.19,NONE,0.0,0.0,64.19,14.03,50.16,
ORD000182,2018-04-30,FY2018/19,18,Monday,City Centre,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Phone,Corporate Partnership,SYSTEM,Completed,1,29.08,NONE,0.0,0.0,29.08,4.81,24.27,3.7
ORD000183,2018-05-02,FY2018/19,18,Wednesday,City Centre,Family Add-on,Coaching,Personal Training Session,Not Applicable,Mobile App,Email,CC-CO-02,Completed,1,46.2,NONE,0.0,0.0,46.2,27.38,18.82,5.0
ORD000184,2018-05-02,FY2018/19,18,Wednesday,Northside,Member,Coaching,Eight Session Coaching Pack,Not Applicable,Reception,Existing Customer,NS-CO-07,Completed,1,309.67,NONE,0.0,0.0,309.67,141.27,168.4,5.0
ORD000185,2018-05-03,FY2018/19,18,Thursday,Riverside,Member,Membership,Flex Monthly Membership,Flex,Corporate Portal,Existing Customer,SYSTEM,Completed,1,38.58,REFER10,3.86,0.0,34.72,7.09,27.63,3.3
ORD000186,2018-05-03,FY2018/19,18,Thursday,Northside,Corporate Employee,Membership,Unlimited Monthly Membership,Unlimited,Reception,Corporate Partnership,SYSTEM,Completed,1,61.64,REFER10,6.16,0.0,55.48,12.42,43.06,4.6
ORD000187,2018-05-04,FY2018/19,18,Friday,Northside,Member,Coaching,Personal Training Session,Not Applicable,Web Store,Paid Social,NS-CO-05,Completed,1,44.68,NONE,0.0,0.0,44.68,24.5,20.18,4.1
ORD000188,2018-05-04,FY2018/19,18,Friday,Riverside,Corporate Employee,Membership,Flex Monthly Membership,Flex,Reception,,SYSTEM,Completed,1,38.89,NONE,0.0,0.0,38.89,7.32,31.57,3.5
ORD000189,2018-05-05,FY2018/19,18,Saturday,Northside,Corporate Employee,Membership,Flex Monthly Membership,Flex,Corporate Portal,Corporate Partnership,SYSTEM,Refunded,1,37.76,NONE,0.0,28.32,9.44,2.27,7.17,2.4
ORD000190,2018-05-05,FY2018/19,18,Saturday,City Centre,Member,Membership,Flex Monthly Membership,Flex,Reception,Existing Customer,SYSTEM,Completed,1,40.51,NONE,0.0,0.0,40.51,7.63,32.88,3.9
ORD000191,2018-05-06,FY2018/19,18,Sunday,City Centre,Casual Visitor,Coaching,Personal Training Session,Not Applicable,Reception,Walk-in,CC-CO-07,Completed,2,46.78,NONE,0.0,0.0,93.56,50.09,43.47,5.0
ORD000192,2018-05-07,FY2018/19,19,Monday,Northside,Family Add-on,Membership,Annual Saver Membership,Annual Saver,Corporate Portal,Referral,SYSTEM,Completed,1,406.21,NONE,0.0,0.0,406.21,62.87,343.34,3.7
ORD000193,2018-05-09,FY2018/19,19,Wednesday,Northside,Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Existing Customer,SYSTEM,Completed,1,60.03,NONE,0.0,0.0,60.03,12.64,47.39,3.7
ORD000194,2018-05-09,FY2018/19,19,Wednesday,Northside,Member,Membership,Flex Monthly Membership,Flex,Mobile App,Paid Social,SYSTEM,Completed,1,38.75,NONE,0.0,0.0,38.75,7.23,31.52,4.2
ORD000195,2018-05-10,FY2018/19,19,Thursday,Northside,Returning Member,Membership,Annual Saver Membership,Annual Saver,Reception,Referral,SYSTEM,Completed,1,406.62,NONE,0.0,0.0,406.62,68.13,338.49,4.4
ORD000196,2018-05-10,FY2018/19,19,Thursday,City Centre,Member,Membership,Annual Saver Membership,Annual Saver,Reception,Walk-in,SYSTEM,Completed,1,432.3,NONE,0.0,0.0,432.3,65.84,366.46,3.6
ORD000197,2018-05-11,FY2018/19,19,Friday,Riverside,Corporate Employee,Group Class,Strength Circuit Class,Not Applicable,Corporate Portal,Corporate Partnership,RV-GR-07,Completed,1,13.03,NONE,0.0,0.0,13.03,8.45,4.58,4.5
ORD000198,2018-05-11,FY2018/19,19,Friday,City Centre,Corporate Employee,Coaching,Personal Training Session,Not Applicable,Web Store,Corporate Partnership,CC-CO-07,Completed,1,46.35,REFER10,4.64,0.0,41.71,25.45,16.26,4.2
ORD000199,2018-05-11,FY2018/19,19,Friday,City Centre,Member,Group Class,Pilates Class,Not Applicable,Corporate Portal,Paid Social,CC-GR-01,Refunded,1,14.73,REFER10,1.47,9.95,3.31,6.16,-2.85,2.1
ORD000200,2018-05-11,FY2018/19,19,Friday,City Centre,Family Add-on,Group Class,Pilates Class,Not Applicable,Reception,Referral,CC-GR-01,Completed,1,14.68,NONE,0.0,0.0,14.68,9.64,5.04,4.1
ORD000201,2018-05-12,FY2018/19,19,Saturday,Northside,Student,Membership,Unlimited Monthly Membership,Unlimited,Reception,Walk-in,SYSTEM,Completed,1,60.11,REFER10,6.01,0.0,54.1,12.58,41.52,4.1
ORD000202,2018-05-12,FY2018/19,19,Saturday,City Centre,Member,Group Class,Pilates Class,Not Applicable,Reception,Existing Customer,CC-GR-10,Completed,1,14.36,NONE,0.0,0.0,14.36,9.51,4.85,4.8
ORD000203,2018-05-13,FY2018/19,19,Sunday,City Centre,Student,Group Class,Pilates Class,Not Applicable,Reception,Walk-in,CC-GR-10,Completed,1,14.63,NONE,0.0,0.0,14.63,9.86,4.77,4.8
ORD000204,2018-05-13,FY2018/19,19,Sunday,Northside,Member,Retail,Protein Shake,Not Applicable,Reception,Existing Customer,SYSTEM,Completed,3,4.66,NONE,0.0,0.0,13.98,7.7,6.28,5.0
ORD000205,2018-05-15,FY2018/19,20,Tuesday,City Centre,Member,Retail,Protein Shake,Not Applicable,Web Store,Organic Search,SYSTEM,Completed,2,5.01,REFER10,1.0,0.0,9.02,5.45,3.57,4.7
ORD000206,2018-05-15,FY2018/19,20,Tuesday,City Centre,Returning Member,Group Class,Strength Circuit Class,Not Applicable,Phone,Organic Search,CC-GR-02,Completed,1,13.54,NONE,0.0,0.0,13.54,9.4,4.14,4.9
ORD000207,2018-05-17,FY2018/19,20,Thursday,Riverside,Corporate Employee,Membership,Unlimited Monthly Membership,Unlimited,Reception,Corporate Partnership,SYSTEM,Completed,1,61.79,NONE,0.0,0.0,61.79,13.16,48.63,
ORD000208,2018-05-17,FY2018/19,20,Thursday,City Centre,Student,Group Class,Pilates Class,Not Applicable,Reception,Existing Customer,CC-GR-08,Completed,1,14.54,REFER10,1.45,0.0,13.09,9.87,3.22,3.9
ORD000209,2018-05-17,FY2018/19,20,Thursday,City Centre,Member,Retail,Protein Shake,Not Applicable,Reception,Walk-in,SYSTEM,Completed,2,4.92,NONE,0.0,0.0,9.84,5.05,4.79,4.7
ORD000210,2018-05-17,FY2018/19,20,Thursday,City Centre,Member,Retail,Protein Shake,Not Applicable,Reception,Email,SYSTEM,Completed,1,4.99,NONE,0.0,0.0,4.99,2.68,2.31,3.8
ORD000211,2018-05-18,FY2018/19,20,Friday,City Centre,Corporate Employee,Coaching,Personal Training Session,Not Applicable,Reception,Corporate Partnership,CC-CO-06,Completed,1,46.89,NONE,0.0,0.0,46.89,26.81,20.08,4.0
ORD000212,2018-05-18,FY2018/19,20,Friday,Riverside,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Reception,Walk-in,SYSTEM,Completed,1,28.01,REFER10,2.8,0.0,25.21,4.74,20.47,4.2
ORD000213,2018-05-22,FY2018/19,21,Tuesday,Riverside,Returning Member,Membership,Annual Saver Membership,Annual Saver,Reception,Existing Customer,SYSTEM,Completed,1,418.15,NONE,0.0,0.0,418.15,65.47,352.68,4.9
ORD000214,2018-05-22,FY2018/19,21,Tuesday,City Centre,Member,Retail,Resistance Band,Not Applicable,Reception,Organic Search,SYSTEM,Completed,1,11.31,NONE,0.0,0.0,11.31,5.83,5.48,4.2
ORD000215,2018-05-22,FY2018/19,21,Tuesday,Riverside,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Walk-in,SYSTEM,Completed,1,61.67,NONE,0.0,0.0,61.67,12.52,49.15,4.6
ORD000216,2018-05-23,FY2018/19,21,Wednesday,City Centre,Corporate Employee,Membership,Annual Saver Membership,Annual Saver,Reception,Corporate Partnership,SYSTEM,Completed,1,440.37,NONE,0.0,0.0,440.37,67.62,372.75,4.5
ORD000217,2018-05-23,FY2018/19,21,Wednesday,Riverside,Corporate Employee,Membership,Flex Monthly Membership,Flex,Web Store,Corporate Partnership,SYSTEM,Completed,1,39.26,NONE,0.0,0.0,39.26,7.29,31.97,
ORD000218,2018-05-24,FY2018/19,21,Thursday,Riverside,Student,Membership,Flex Monthly Membership,Flex,Reception,Referral,SYSTEM,Completed,1,38.8,NONE,0.0,0.0,38.8,7.32,31.48,4.2
ORD000219,2018-05-26,FY2018/19,21,Saturday,Riverside,Corporate Employee,Membership,Unlimited Monthly Membership,Unlimited,Reception,Existing Customer,SYSTEM,Cancelled,1,62.25,NONE,0.0,56.02,6.23,4.78,1.45,2.6
ORD000220,2018-05-26,FY2018/19,21,Saturday,City Centre,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Reception,Walk-in,SYSTEM,Completed,1,28.96,NONE,0.0,0.0,28.96,4.84,24.12,4.2
ORD000221,2018-05-29,FY2018/19,22,Tuesday,Riverside,Member,Group Class,Pilates Class,Not Applicable,Phone,Paid Social,RV-GR-12,Completed,1,14.15,NONE,0.0,0.0,14.15,9.19,4.96,5.0
ORD000222,2018-05-29,FY2018/19,22,Tuesday,City Centre,Casual Visitor,Group Class,Strength Circuit Class,Not Applicable,Reception,Walk-in,CC-GR-04,Completed,1,13.46,NONE,0.0,0.0,13.46,9.23,4.23,3.1
ORD000223,2018-05-29,FY2018/19,22,Tuesday,City Centre,Student,Coaching,Personal Training Session,Not Applicable,Reception,Walk-in,CC-CO-07,Completed,2,47.25,NONE,0.0,0.0,94.5,49.54,44.96,4.5
ORD000224,2018-05-30,FY2018/19,22,Wednesday,Northside,Member,Coaching,Eight Session Coaching Pack,Not Applicable,Reception,Referral,NS-CO-04,Completed,1,313.22,NONE,0.0,0.0,313.22,138.03,175.19,3.9
ORD000225,2018-05-30,FY2018/19,22,Wednesday,City Centre,Casual Visitor,Group Class,Strength Circuit Class,Not Applicable,Web Store,Paid Social,CC-GR-02,Completed,1,13.5,NONE,0.0,0.0,13.5,9.41,4.09,4.2
ORD000226,2018-05-31,FY2018/19,22,Thursday,City Centre,Student,Membership,Annual Saver Membership,Annual Saver,Reception,Walk-in,SYSTEM,Completed,1,436.82,NONE,0.0,0.0,436.82,72.71,364.11,5.0
ORD000227,2018-05-31,FY2018/19,22,Thursday,Northside,Student,Membership,Flex Monthly Membership,Flex,Reception,Walk-in,SYSTEM,Completed,1,37.76,NONE,0.0,0.0,37.76,6.86,30.9,4.7
ORD000228,2018-06-03,FY2018/19,22,Sunday,City Centre,Casual Visitor,Retail,Protein Shake,Not Applicable,Reception,Walk-in,SYSTEM,Completed,1,5.02,NONE,0.0,0.0,5.02,2.84,2.18,4.9
ORD000229,2018-06-03,FY2018/19,22,Sunday,Northside,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Referral,SYSTEM,Completed,1,61.36,REFER10,6.14,0.0,55.22,13.28,41.94,4.4
ORD000230,2018-06-06,FY2018/19,23,Wednesday,Riverside,Casual Visitor,Coaching,Personal Training Session,Not Applicable,Corporate Portal,Referral,RV-CO-01,Completed,1,45.43,NONE,0.0,0.0,45.43,25.04,20.39,4.3
